View,Full Name,Organization,Lobby Year,Registration Date,Termination Date,Original,Amended
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17269.pdf,"Reid, Daniel",National Rifle Association of America,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17270.pdf,"Massengale, George S.","Hawaii Habitat for Humanity Association, Inc.",2019-2020,1/22/2019,10/18/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17277.pdf,"Slovin, Gary M.",Hawaii Association for Behavior Analysis,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17278.pdf,"Yamasaki, Ross",Hawaii-Western Management Group,2019-2020,1/18/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17279.pdf,"Yamasaki, Ross","Hawaiian Memorial Life Plan, Ltd.",2019-2020,1/18/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17280.pdf,"Coppa, Bruce A.",Special Olympics Hawaii,2019-2020,1/18/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17281.pdf,"Yoshimoto, Kimberley W.","Cigna Corporate Services, LLC",2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17282.pdf,"Iosua, Michael L.","Cigna Corporate Services, LLC",2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17283.pdf,"Coppa, Bruce A.","Hawaiian Memorial Life Plan, Ltd.",2019-2020,1/18/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17284.pdf,"Rosehill, Linda K.",Waimea Nui Community Development Corporation,2019-2020,1/22/2019,12/31/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17285.pdf,"Okudara, Jon T.",Hawaii Land Surveyors Association,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17286.pdf,"Nevitt, Laura Michelle",Hawaii Children's Action Network (formerly Good Beginnings Alliance),2019-2020,1/22/2019,12/31/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17287.pdf,"Mierzwa, Peggy H.",Sharecare (Blue Zone Project Hawaii),2019-2020,1/22/2019,9/1/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17288.pdf,"Economou, Jason Alexander","Realtors Association of Maui, Inc.",2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17289.pdf,"Baker, Brendan","United Air Lines, Inc.",2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17290.pdf,"Cup Choy, Daniel",Kona Brewing Company,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17291.pdf,"Cup Choy, Daniel",Hawaii Dental Association,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17292.pdf,"Chun, Cory M.",American Cancer Society Cancer Action Network,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17293.pdf,"Aoyagi, Davin",American Cancer Society Cancer Action Network,2019-2020,1/23/2019,5/23/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17294.pdf,"Morgan Bernal, Lydi B.K.",Hawaii Public Health Institute (HiPHI),2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17296.pdf,"Yamauchi, Jessica",Hawaii Public Health Institute (HiPHI),2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17297.pdf,"La Chica, Patricia Q.",Hawaii Public Health Institute (HiPHI),2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17298.pdf,"Kelly, Stephen H.",James Campbell Corporation,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17299.pdf,"Kelly, Stephen H.",James Campbell Company LLC,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17300.pdf,"Murakami, Jaylen E.",Hawaii Public Health Institute (HiPHI),2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17301.pdf,"Webster, Nahelani",Hawaii Association for Justice,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17302.pdf,"Waters, Emily K.",Hawaii Association for Justice,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17303.pdf,"Toyofuku, Robert S.",Hawaii Association for Justice,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17318.pdf,"Lussenhop, Barbara Gail","Genentech, Inc.",2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17320.pdf,"Drescher, John",Apple Inc.,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17321.pdf,"Tsujimura, Matthew W.",PVT Land Company Ltd.,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17323.pdf,"Lee, Jeeyun",Hawaii Nature Center,2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17324.pdf,"Wolfe, Jessica","Greenwich Biosciences, Inc.",2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17325.pdf,"Yamasaki, Ross",Monsanto Company,2019-2020,1/23/2019,12/31/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17326.pdf,"Yamasaki, Ross",Altria Client Services LLC and its Affiliates-Philip Morris,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17327.pdf,"Yamasaki, Ross",Hawaii Liquor Wholesalers Association,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17328.pdf,"Waiters, Joann",American Council of Life Insurers,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17330.pdf,"Stensrud, Scott Charles",Hawaii Public Health Institute (HiPHI),2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17331.pdf,"Tanaka, Sheri Jean",Insights Consulting Group LLC,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17333.pdf,"Macapagal, Annie L.","K12, Inc.",2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17335.pdf,"Macapagal, Annie L.",Queen's Health Systems,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17337.pdf,"Uy, Stephen","Facebook, Inc.",2019-2020,1/22/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17338.pdf,"Macapagal, Annie L.","Apollo Group, Inc./University of Phoenix",2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17339.pdf,"Kang, Brian A.",Boyd Gaming Corporation,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17340.pdf,"Oshiro, Blake K.",Hawaii Management Alliance Association,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17341.pdf,"Oshiro, Blake K.",American Resort Development Association,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17342.pdf,"Oshiro, Blake K.",FedEx Corporation,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17343.pdf,"Yoshioka, Paula E.",Queen's Health Systems,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17344.pdf,"Harada, Barbara U.",Queen's Health Systems,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17345.pdf,"Iosua, Michael L.",Hawaii Health Systems Corporation dba Kona Community Hospital,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17346.pdf,"Yoshimoto, Kimberley W.",Hawaii Health Systems Corporation dba Kona Community Hospital,2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17347.pdf,"Russo, Christine Olivia",Hawaii State Teachers Association (HSTA),2019-2020,1/23/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17349.pdf,"Hamm, Joanne (Nonie) Toledo","The Gas Company, LLC",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17350.pdf,"Wooley, Jessica",AARP Hawaii,2019-2020,1/24/2019,1/6/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17351.pdf,"Fisher, Duane R.",Hilton Worldwide,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17352.pdf,"Lui-Kwan, Ivan M.",Hilton Worldwide,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17353.pdf,"Orman, Lindsay E.",Hilton Worldwide,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17354.pdf,"Evora, Gayla L.",Hilton Worldwide,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17355.pdf,"Chin, Douglas Shih-Ging",Hilton Worldwide,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17356.pdf,"Strona, Sara S.T.",Hilton Worldwide,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17357.pdf,"Watson, Jesse N.",Hilton Worldwide,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17358.pdf,"Kagawa, Lauren K.O.",Hilton Worldwide,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17359.pdf,"Nekota, Cameron W.",First Hawaiian Bank,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17365.pdf,"Higa, Mitzie Yvonne",Hawaii State Teachers Association (HSTA),2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17366.pdf,"Rosenlee, Corey",Hawaii State Teachers Association (HSTA),2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17367.pdf,"Hamasaki, Peter J.",Hawaii Liquor Wholesalers Association,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17368.pdf,"Oshiro, Blake K.",Airbnb,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17369.pdf,"Yamasaki, Ross",Airbnb,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17370.pdf,"Coppa, Bruce A.",Airbnb,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17371.pdf,"Coppa, Bruce A.",Monsanto Company,2019-2020,1/24/2019,12/31/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17372.pdf,"Coppa, Bruce A.",Entertainment Software Association,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17373.pdf,"Choe, Francis","Hawaiian Telcom Services Company, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17374.pdf,"Choe, Francis","Hawaiian Telcom, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17375.pdf,"Goldstein, Cindy S.",Hawaiian Craft Brewers Guild,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17376.pdf,"Choe, Francis","Hawaiian Telcom Communications, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17377.pdf,"Menon, Ani Martirosian","Hawaiian Telcom Communications, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17378.pdf,"Menon, Ani Martirosian","Hawaiian Telcom Services Company, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17379.pdf,"Menon, Ani Martirosian","Hawaiian Telcom, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17380.pdf,"Golden, Steven P.","Hawaiian Telcom Services Company, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17381.pdf,"Golden, Steven P.","Hawaiian Telcom Communications, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17382.pdf,"Golden, Steven P.","Hawaiian Telcom, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17383.pdf,"Komeiji, John","Hawaiian Telcom Communications, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17384.pdf,"Komeiji, John","Hawaiian Telcom Services Company, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17385.pdf,"Komeiji, John","Hawaiian Telcom, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17386.pdf,"Gibson, Wendy",Drug Policy Forum of Hawaii,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17387.pdf,"Morris, George A.",Hawaii Liquor Wholesalers Association,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17388.pdf,"Morris, George A.",Altria Client Services LLC and its Affiliates-Philip Morris,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17397.pdf,"Santiago, Alexander C.",Hawaii Dental Hygienists' Association,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17398.pdf,"Gold, Joy Y.",Hawaii Chapter of the American Physical Therapy Association,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17399.pdf,"Gold, Joy Y.","KYD, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17400.pdf,"Gold, Joy Y.","Sugarland Growers, Inc.",2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17401.pdf,"Gold, Joy Y.",Meadow Gold Dairies,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17402.pdf,"Marceau, Aki",Elemental Excelerator,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17405.pdf,"Garibaldi, John R.",Ulupono Initiative,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17407.pdf,"Garibaldi, John R.",Airlines Committee of Hawaii,2019-2020,1/24/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17418.pdf,"Holck, Wilbert",Hawaii State Teachers Association (HSTA),2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17419.pdf,"Ramos, Danicole Sakay",Elemental Excelerator,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17420.pdf,"Jarmon, Jamila",Elemental Excelerator,2019-2020,1/25/2019,12/31/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17421.pdf,"Macapagal, Annie L.",Wholesale & Speciality Insurance Association,2019-2020,1/24/2019,12/31/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17422.pdf,"Cheng, Daniel",Queen's Health Systems,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17423.pdf,"Middlebrook, Matthew",Airbnb,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17425.pdf,"Oshiro, Blake K.",AIG Companies,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17426.pdf,"Yadao, Michael R.",General Contractors Association of Hawaii,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17427.pdf,"Miyashiro, Melissa",Blue Planet Foundation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17428.pdf,"Mikulina, Jeffrey T.",Blue Planet Foundation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17429.pdf,"Rabago, Amoreena P.",RAI Services Company,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17430.pdf,"Coppa, Bruce A.",RAI Services Company,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17431.pdf,"Garrett, Colleen Mary",Healthcare Association of Hawaii,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17444.pdf,"Oshima, Alan M.","Hawaiian Electric Company, Inc.",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17445.pdf,"Randle, Race",The Howard Hughes Corporation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17447.pdf,"Apo, Todd K.",The Howard Hughes Corporation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17448.pdf,"Yoshimoto, Kimberley W.","D.R. Horton - Schuler Homes, LLC",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17449.pdf,"Iosua, Michael L.","D.R. Horton - Schuler Homes, LLC",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17451.pdf,"Roman, Jesus G.",Verizon Communications,2019-2020,1/25/2019,3/29/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17453.pdf,"Wilson, Cathy M.",Automated HealthCare Solutions,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17454.pdf,"Ito, Mihoko E.",Altria Client Services LLC and its Affiliates-Philip Morris,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17455.pdf,"Slovin, Gary M.",Altria Client Services LLC and its Affiliates-Philip Morris,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17456.pdf,"Masatsugu, Jeffrey S.","Hawaii Glaziers, Architectural Metal Glassworkers Local Union 1889 AFL-CIO Stabilization Trust Fund",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17458.pdf,"Masatsugu, Jeffrey S.",Painting Industry of Hawaii Labor Management Cooperation Trust Fund,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17460.pdf,"Higa, Stacy",Na Leo 'O Hawaii,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17461.pdf,"Sabas, John R.",Na Leo 'O Hawaii,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17463.pdf,"Heberle, Thomas",Hawaii Pilots Association,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17484.pdf,"Tanioka, Delle M.",Automated HealthCare Solutions,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17485.pdf,"Bagley, Michael",Verizon Communications,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17486.pdf,"Meyer, William G.",Front Street Affordable Housing Partners,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17487.pdf,"Treacy, Simon",The Howard Hughes Corporation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17488.pdf,"Deweese, Garen R.","Hawaiian Electric Company, Inc.",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17489.pdf,"Alivado, Shannon L.","Hawaiian Electric Company, Inc.",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17490.pdf,"Faulkner, Kiersten H.",Historic Hawaii Foundation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17491.pdf,"Endo-Omoto, Darcy L.","Hawaiian Electric Company, Inc.",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17492.pdf,"Seu, Scott W.H.","Hawaiian Electric Company, Inc.",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17493.pdf,"Masatsugu, Jeffrey S.",Hawaii Tapers Market Recovery Fund,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17494.pdf,"Masatsugu, Jeffrey S.",Carpet Linoleum and Soft Tile Local Union 1926 Market Recovery Trust Fund,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17495.pdf,"Stewart, Joseph A.",Airbnb,2019-2020,4/1/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17496.pdf,"Sabas, John R.",Carlsmith Ball LLP,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17497.pdf,"Louie, David Mark",Airbnb,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17499.pdf,"Armstrong, Robert Michael",Hawaii Lions Foundation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17500.pdf,"Nip, Celeste Y.K.",American Chemistry Council,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17501.pdf,"Nip, Celeste Y.K.",AT&T,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17502.pdf,"Nip, Celeste Y.K.",Monsanto Company,2019-2020,1/25/2019,12/31/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17504.pdf,"Lum, Lori C.",Queen's Health Systems,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17505.pdf,"Lum, Lori C.",Airlines Committee of Hawaii,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17506.pdf,"Lum, Lori C.",Boyd Gaming Corporation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17508.pdf,"Lum, Lori C.",The Howard Hughes Corporation,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17510.pdf,"Lum, Lori C.",Wholesale & Speciality Insurance Association,2019-2020,1/25/2019,12/31/2019,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17511.pdf,"Lum, Lori C.","Douglas Emmett Management, LLC",2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17512.pdf,"Lum, Lori C.",Avis Budget Group,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1920/Kfx10-17513.pdf,"Lum, Lori C.",CVS Health,2019-2020,1/25/2019,12/31/2020,TRUE,FALSE
