tmk,tmk_txt,island,owner,ownedby,majorowner,type,gisacres
141010095,141010095,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,10.02885409
141010103,141010103,Oahu,S OF H DLNR,"State of Hawaii, Department of Land & Natural Resources",Govt. State,Public-State,45.18404977
197038040,197038040,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.24587451
159006006,159006006,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,61.8627552
197039014,197039014,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.08648599
197038042,197038042,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.25347331
197037044,197037044,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.52056373
159006026,159006026,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,720.09749416
159005005,159005005,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,1.74247466
159005015,159005015,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,2.31256242
191017117,191017117,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,2.93613719
191017118,191017118,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,1.77426409
191017160,191017160,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,17.89514797
191017159,191017159,Oahu,STATE OF HAWAII,Department of Hawaiian Home Lands,Govt. State DHHL,Public-State DHHL,32.67891445
191017114,191017114,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,7.79627337
191017155,191017155,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.99219405
191017157,191017157,Oahu,STATE OF HAWAII,Department of Hawaiian Home Lands,Govt. State DHHL,Public-State DHHL,5.65353874
146011045,146011045,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.33099066
191085116,191085116,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,5.80782821
191085115,191085115,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.7080819
191017116,191017116,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,1.56953063
191094114,191094114,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.18654758
191017154,191017154,Oahu,S OF H DLNR,"State of Hawaii, Department of Land & Natural Resources",Govt. State,Public-State,13.45052681
191069003,191069003,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,48.37004256
191017156,191017156,Oahu,STATE OF HAWAII,Department of Hawaiian Home Lands,Govt. State DHHL,Public-State DHHL,8.96080334
191017115,191017115,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,3.69887957
191017158,191017158,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,30.0532166
191160009,191160009,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.23383486
191160015,191160015,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.73451144
191160023,191160023,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,15.27336221
191060204,191060204,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,9.57758354
197024002,197024002,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,6.53052253
197094020,197094020,Oahu,DEPARTMENT OF EDUCATION,"State of Hawaii, Department of Education",Govt. State,Public-State,0.01305336
197024045,197024045,Oahu,U S POSTAL SERVICE,"United States of America, Postal Service",Govt. Federal,Public-Federal,2.95488094
161012045,161012045,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.24880208
161012043,161012043,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.06792226
112013002,112013002,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,14.79992501
161012028,161012028,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.5242497
161012027,161012027,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.00021752
112021038,112021038,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.17381172
112013018,112013018,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.00666904
161008031,161008031,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.01387335
112021021,112021021,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.49264835
191101075,191101075,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.89217907
165001011,165001011,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,30.4606549
192006014,192006014,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.13770952
197094021,197094021,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,1.87490514
197094026,197094026,Oahu,DEPARTMENT OF EDUCATION,"State of Hawaii, Department of Education",Govt. State,Public-State,1.32573316
197094023,197094023,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,1.49348717
191163010,191163010,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,7.98976634
191126007,191126007,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,4.72775201
165001026,165001026,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.06365456
194009007,194009007,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.0499172
191101078,191101078,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.02863458
191101074,191101074,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.31001257
191101073,191101073,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.0315625
191126017,191126017,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,2.05994337
191126024,191126024,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.40826244
191126018,191126018,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.74298305
191126016,191126016,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,12.23685829
142016013,142016013,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,36.39326176
143063040,143063040,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.25472842
115005003,115005003,Oahu,UNIVERSITY OF HAWAII,"State of Hawaii, University of Hawaii",Govt. State,Public-State,2.95953444
115018002,115018002,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,2.86135325
115015013,115015013,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.09623744
115005039,115005039,Oahu,UNIVERSITY OF HAWAII,"State of Hawaii, University of Hawaii",Govt. State,Public-State,0.70327117
115018004,115018004,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.56260699
115018003,115018003,Oahu,UNIVERSITY OF HAWAII,"State of Hawaii, University of Hawaii",Govt. State,Public-State,0.8987877
115018001,115018001,Oahu,UNIVERSITY OF HAWAII,"State of Hawaii, University of Hawaii",Govt. State,Public-State,4.8839656
115017006,115017006,Oahu,UNIVERSITY OF HAWAII,"State of Hawaii, University of Hawaii",Govt. State,Public-State,9.61834245
121020001,121020001,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,2.88481269
115015023,115015023,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.03156762
115015022,115015022,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.30726393
121018011,121018011,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,2.44231906
115005014,115005014,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.27743954
198025052,198025052,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.12516086
111029079,111029079,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.77966746
198062099,198062099,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.16496641
121015020,121015020,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,1.45502103
142024018,142024018,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.1475699
141035007,141035007,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,10.06902724
141011001,141011001,Oahu,STATE OF HAWAII,Department of Hawaiian Home Lands,Govt. State DHHL,Public-State DHHL,1281.25062821
141010027,141010027,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,5.73797801
111036025,111036025,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.88807307
141035001,141035001,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,11.52341001
141011002,141011002,Oahu,U S LIGHTHOUSE SERVICE,"United States of America, Lighthouse Service",Govt. Federal,Public-Federal,6.84565888
141035005,141035005,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,10.08414078
111009007,111009007,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,15.15193322
111029019,111029019,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.9550182
141035009,141035009,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,9.42479447
141035002,141035002,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,6.1073486
141035006,141035006,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,10.2993351
198025060,198025060,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.35028541
198025030,198025030,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.09715105
121015018,121015018,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,3.14646668
191088038,191088038,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.03979462
117026006,117026006,Oahu,HAWAII PUBLIC HOUSING AUTHORITY,"State of Hawaii, Hawaii Public Housing Authority",Govt. State,Public-State,1.874394
117026015,117026015,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.029561
117026008,117026008,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,5.36145438
117026053,117026053,Oahu,HAWAII HOUSING FINANCE AND DEV. CORP.,"State of Hawaii, Hawaii Housing Finance & Development Corporation",Govt. State,Public-State,9.43153039
117004030,117004030,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.91791247
199019002,199019002,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,2.93843933
199008001,199008001,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,42.91974957
199009013,199009013,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,34.57378293
199009106,199009106,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,0.22651035
191088012,191088012,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.46439661
191017070,191017070,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.6424485
191075039,191075039,Oahu,BOARD OF WATER SUPPLY,"City and County of Honolulu, Board of Water Supply",Govt. County of Honolulu,Public-County,3.62010686
191014028,191014028,Oahu,S OF H DOT HARBORS DIV,"State of Hawaii, Department of Transportation",Govt. State,Public-State,2.44275482
115020014,115020014,Oahu,HAWAIIAN HOME LANDS,Department of Hawaiian Home Lands,Govt. State DHHL,Public-State DHHL,0.13593892
115033014,115033014,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.63362165
171002006,171002006,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,8.08778149
191175040,191175040,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,11.60121881
165002010,165002010,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,303.37789249
171002046,171002046,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,58.58398026
171002048,171002048,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,11.70823681
171002044,171002044,Oahu,AGRIBUSINESS DEVELOPMENT CORPORATION,State of Hawaii,Govt. State,Public-State,22.43418336
171002039,171002039,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.2031193
171002043,171002043,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.53099045
171002040,171002040,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.94623126
171002037,171002037,Oahu,AGRIBUSINESS DEVELOPMENT CORPORATION,State of Hawaii,Govt. State,Public-State,30.45089675
171002045,171002045,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.08219217
171002042,171002042,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.03404489
191175039,191175039,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,2.43343229
171002038,171002038,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,0.0134411
191015029,191015029,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.03912302
191075037,191075037,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,1.50719006
171002047,171002047,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,24.83562597
171002041,171002041,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,120.85347045
191026035,191026035,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,8.50093175
191075036,191075036,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,12.22311534
191014008,191014008,Oahu,S OF H DOT HARBORS DIV,"State of Hawaii, Department of Transportation",Govt. State,Public-State,203.06481474
191026030,191026030,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,24.28038908
165002031,165002031,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,217.68786488
191136063,191136063,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,3.26071129
191015028,191015028,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.0263932
171001005,171001005,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,239.76959555
191136097,191136097,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.15887204
175021050,175021050,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.00526823
191014044,191014044,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,53.92574508
196005012,196005012,Oahu,STATE OF HAWAII,State of Hawaii,Govt. State,Public-State,22.59976635
196004015,196004015,Oahu,UNITED STATES OF AMERICA,United States of America,Govt. Federal,Public-Federal,20.08352674
145047095,145047095,Oahu,CITY AND COUNTY OF HONOLULU,City and County of Honolulu,Govt. County of Honolulu,Public-County,0.18419936
